location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Bad Nauheim,Sprudel VII ,50.36726232061419,8.743476321775413,159.5,Limestone,Devonian,30.3,44500.0,6.26,268.0,,0.95,10276.0,130.0,1489.0,18014.0,46.5,2146.0,10.2,367,35.1,22.4,0.159,1.231,9.27,18.6,,,6,
Bad Nauheim,Sprudel XII,50.36729858889363,8.743616678863077,180.1,Limestone,Devonian,34.4,,,,,,10700.0,135.0,1497.0,19100.0,45.4,1579.0,10.36,476.5,22.88,19.42,10.12,1.79,,,25.17,,6,
Bad Nauheim,Sprudel XII,50.36729858889363,8.743616678863077,180.1,Limestone,Devonian,32.48,,,,,,10640.0,123.1,1465.0,18640.0,46.4,1995.3,,376.2,,23.2,17.8,1.4,,,,,6,
Bad Nauheim,Sprudel XII,50.36729858889363,8.743616678863077,180.1,Limestone,Devonian,33,,6.19,,,,10416.0,126.9,1412.0,18124.0,44.38,2059.0,2.19,345,48.05,19.49,15.11,1.92,1,,31.07,,6,
Bad Nauheim,Sprudel XII,50.36729858889363,8.743616678863077,180.1,Limestone,Devonian,33.1,34500.0,6.3,,,,10300.0,120.0,1400.0,18150.0,45.1,2080.0,,330,,20.5,14.4,,,1.4,,,6,
Bad Nauheim,Sprudel XII,50.36729858889363,8.743616678863077,180.1,Limestone,Devonian,33,31200.0,6.3,,,,10800.0,117.0,1440.0,18600.0,45.4,2123.0,,320,,22.8,13.1,,,1,,,6,
Bad Nauheim,Sprudel XII,50.36802645243175,8.7434722124105,180.1,Limestone,Devonian,32.7,48500.0,5.98,210.0,,0.6,9926.0,107.0,1310.0,17200.0,38,2166.0,11.7,579,37.5,45.7,13.4,1.78,0.12,2.5,22.8,,6,
Bad Nauheim,Sprudel XII,50.36802645243175,8.7434722124105,180.1,Limestone,Devonian,30.8,51800.0,6.21,208.0,,0.53,12386.0,144.0,1661.0,21905.0,50.4,2390.0,12.3,433,49.2,30.8,,1.167,5.49,11.1,,,6,
Bad Nauheim,Sprudel XIV,50.36742506366524,8.743897104091065,209.4,Limestone,Devonian,32.2,,,,,,8952.0,119.2,1331.0,16060.0,43.36,1412.0,6.85,373.1,20.84,25.43,10.8,1.42,,,22.43,,6,
Bad Nauheim,Sprudel XIV,50.36742506366524,8.743897104091065,209.4,Limestone,Devonian,31.37,,,,,,9504.0,114.6,1362.8,16583.0,37.3,1952.0,,285,,21.1,14.4,1.8,,,,,6,
Bad Nauheim,Sprudel XIV,50.36742506366524,8.743897104091065,209.4,Limestone,Devonian,31.12,,6.17,,,,9020.0,114.2,1303.0,15729.0,40.98,2010.0,2.16,311.8,47.88,12.99,13.88,1.97,1.2,,28.06,,6,
Bad Nauheim,Sprudel XIV,50.36742506366524,8.743897104091065,209.4,Limestone,Devonian,30.95,41515.2,6.18,,,,8490.0,110.7,1214.2,14816.0,36.91,1958.2,8.159,300.52,41.99,19.48,17.96,2.57,0.707,0.27,22.53,,6,
Bad Nauheim,Sprudel XIV,50.36742506366524,8.743897104091065,209.4,Limestone,Devonian,30.5,,,,,,,,,,,,,,,,,,,,,,6,
Bad Nauheim,Sprudel XIV,50.36742506366524,8.743897104091065,209.4,Limestone,Devonian,30.7,30700.0,6.2,,,,8500.0,107.5,1250.0,14850.0,40.7,2001.0,,260,,15.8,12.6,,,0.8,,,6,
Bad Nauheim,Sprudel XIV,50.36742506366524,8.743897104091065,209.4,Limestone,Devonian,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Bad Nauheim,Sprudel XIV,50.36742506366524,8.743897104091065,209.4,Limestone,Devonian,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Bad Nauheim,Sprudel XIV,50.36742506366524,8.743897104091065,209.4,Limestone,Devonian,30.9,30100.0,6.09,,,,8620.0,97.0,1280.0,18100.0,17,1900.0,,278,,19.7,8.2,,,2.3,,,6,
Bad Nauheim-Niedermörlen,Selzerbrunnen,50.37879923315914,8.757430693186599,0,Sand and Gravel,Quaternary,13.9,,5.75,,,,3114.7,78.1,352.6,5185.0,24.9,913.2,,286,,,11.1,,,20,,,6,
Bad Nauheim-Rödgen,Schachtbrunnen,50.36676447295945,8.763113908202595,n.s.,Sand and Gravel,Quaternary,n.s.,,6.2,,,,320.2,47.4,183.2,483.2,71.6,739.3,,17.5,,,3.5,,,,,,6,
Bad Nauheim-Schwalheim,Germaniabrunnen,50.35376359026866,8.780742446310889,5.8,Sand and Gravel,Neogene/Paleogene,10.5,,,,,,571.6,74.02,227.8,939.9,62.08,961.7,1.073,36.52,0.539,,6.003,0.578,,,25.12,,6,
Bad Nauheim-Schwalheim,Germaniabrunnen,50.35376359026866,8.780742446310889,5.8,Sand and Gravel,Neogene/Paleogene,11.4,,5.68,,,,490.5,71.73,215.4,824.2,56.28,899.1,0.8991,28.53,0.7992,0.6294,4.745,0.5395,,2.198,22.22,,6,
Bad Nauheim-Schwalheim,Löwenquelle,50.35402609165006,8.776947393286896,21.3,Sand and Gravel,Neogene/Paleogene,10.4,,,,,,911.8,107.9,306.9,1467.0,90.39,1348.0,,54.29,,,6.61,,,,19.5,,6,
Bad Nauheim-Schwalheim,Löwenquelle,50.35402609165006,8.776947393286896,21.3,Sand and Gravel,Neogene/Paleogene,10.4,,,,,,838.6,98.83,288.2,1352.0,82.47,1293.0,1.1,66.51,0.2,,9.12,1,,,18.4,,6,
Bad Nauheim-Schwalheim,Löwenquelle,50.35402609165006,8.776947393286896,21.3,Sand and Gravel,Neogene/Paleogene,10.7,,5.81,,,,746.1,86.15,273.4,1220.0,72.14,1146.5,,47.54,,,8.57,0.5,,,21.7,,6,
Bad Nauheim-Schwalheim,Schwalheimer Acidulous water,50.35411652704351,8.777227997047705,5.4,Sand and Gravel,Quaternary,10.3,,,,,,591.4,76.38,225.6,934.9,53.43,1065.0,1.455,48.17,0.638,Traces,4.5412,4.085,,,24.38,,6,
Bad Nauheim-Schwalheim,Schwalheimer Acidulous water,50.35411652704351,8.777227997047705,5.4,Sand and Gravel,Quaternary,10.1,,5.72,,,,443.8,63.86,186.4,705.0,45.93,857.1,,34.22,,,4.3,0.6,,,23.14,,6,
Bad Nauheim-Steinfurth,Handbohrung,50.40510036805297,8.739291832859555,1,Sand and Gravel,Quaternary,n.s.,,6.8,,,,1045.0,71.5,258.0,1801.3,10.1,916.2,,0,,,0,,,,,,6,
Bad Nauheim-Steinfurth,Handbohrung 14a Wettertal,50.38400919117957,8.755435767851635,1,Sand and Gravel,Quaternary,n.s.,,,,,,4873.7,138.6,559.9,7982.3,30.3,1670.2,,80,,,0,,,0,,,6,
Bad Nauheim-Steinfurth,Handbohrung Wettertal,50.39729450134507,8.746225944694762,1,Sand and Gravel,Quaternary,n.s.,,6.9,,,,909.0,110.7,444.7,2168.3,165.3,839.4,,357,,,0,,,,,,6,
Bad Nauheim-Steinfurth,Handbohrung Wettertal,50.38400948593067,8.755576367828656,1,Sand and Gravel,Quaternary,n.s.,,,,,,375.5,37.0,193.9,593.4,33.1,799.1,,18.5,,,0,,,,,,6,
Bad Nauheim-Steinfurth,Sauerbrunnen,50.385359716145,8.756413078531102,0,Sand and Gravel,Quaternary,10.7,,5.85,,,,584.0,44.3,193.9,819.4,14.4,939.4,,22.9,,,0,,,4.6,,,6,
Bad Orb,Ludwigsquelle,50.2261446762124,9.349020216189341,58,,Permian,12.8,,,,,,6190.0,180.8,868.5,10570.0,999.2,1351.0,1.482,463.6,0.295,1.34,46.87,6.813,,,67.65,,6,
Bad Orb,Ludwigsquelle,50.2261446762124,9.349020216189341,58,,Permian,13,,,,,,3262.0,120.0,554.0,5388.0,664,1257.0,,247,,,13,,,,,,6,
Bad Orb,Ludwigsquelle,50.2261446762124,9.349020216189341,58,,Permian,13.5,19090.0,6.49,262.0,,0.48,3843.0,133.0,603.0,6300.0,691,1365.0,4.5,245,11.24,1.4,14,1.7,1.9,<0.03,9.7,,6,
Bad Orb,Martinusquelle,50.23120032267897,9.34190944024695,30,Sandstone,Triassic,10.6,,,,,,3591.0,194.6,939.9,5952.0,1324,1856.0,4.841,221.5,7.37,1.719,16.69,2.441,,2.161,18.42,,6,
Bad Orb,Martinusquelle,50.23120032267897,9.34190944024695,30,Sandstone,Triassic,13,,,,,,3802.0,207.0,1193.0,6176.0,2073,2025.0,,290,,,17,,,,,,6,
Bad Orb,Martinusquelle,50.23120032267897,9.34190944024695,30,Sandstone,Triassic,13,,,,,,4255.0,220.9,1154.0,6999.0,2055,1817.0,,,,,23.01,,,,,,6,
Bad Orb,Martinusquelle,50.23120032267897,9.34190944024695,30,Sandstone,Triassic,13,,6.0,,,,3665.0,190.0,1076.0,5588.0,2172,1990.0,,226,,,,,,,,,6,
Bad Orb,Martinusquelle,50.23120032267897,9.34190944024695,30,Sandstone,Triassic,13.2,16910.0,6.06,234.0,,0.77,3000.0,176.0,951.0,4505.0,2100,1772.0,4.4,172,9.91,1.4,11.7,1.4,1.4,<0.03,20.5,,6,
Bad Orb,Philippsquelle,50.22623288745471,9.349581410421857,75,,Permian,13.3,,,,,,7090.0,258.9,1231.0,12020.0,1470,2055.0,2.1,461.3,Traces,3.01,26,1.4,,Traces,17.9,,6,
Bad Orb,Philippsquelle,50.22623288745471,9.349581410421857,75,,Permian,12.7,,,,,,5654.0,204.1,1153.0,9596.0,1301,2102.0,2.62,407.4,14.23,1,22.73,0.98,,,23.01,,6,
Bad Orb,Philippsquelle,50.22623288745471,9.349581410421857,73.5,,Permian,12.5,,,,,,4806.0,172.6,913.5,7910.0,1223,1727.0,,,,,13.6,,,,,,6,
Bad Orb,Philippsquelle,50.22623288745471,9.349581410421857,75,,Permian,13.7,28400.0,6.61,180.0,,0.38,5800.0,185.0,959.0,9660.0,1200,1952.0,7.1,380,14.3,2.2,12.6,1.6,1.6,0.7,13.3,,6,
Bad Salzschlirf,Bonifatiusbrunnen,50.62263214811363,9.503466999148577,26,Sandstone,Triassic,11,,,,,,4862.0,215.2,559.3,7873.0,1290,1217.0,51.57,194.5,,0.35,1.413,,,,14.74,,6,
Bad Salzschlirf,Bonifatiusbrunnen,50.62263214811363,9.503466999148577,48,Sandstone,Triassic,10.9,,5.85,,,,5200.0,201.45,531.5,7127.0,1274.1,1077.55,3.05,141,,0.005,1.11,1.45,0.11,6.889,12.74,,6,
Bad Salzschlirf,Bonifatiusbrunnen,50.62263214811363,9.503466999148577,48,Sandstone,Triassic,10.9,,,,,,4410.5,198.8,512.5,6885.0,1268.5,1030.7,3.15,132.6,,0.005,1,1.45,0.115,7.25,12.75,,6,
Bad Salzschlirf,Hermann-Vollrath-Brunnen,50.62508507987675,9.5037476018176,643,,Permian,14.9,31400.0,9.31,,,,6700.0,200.0,779.0,10107.0,1532,1521.0,4.4,264,,0.31,11,0.53,,23.6,14.3,,6,
Bad Salzschlirf,Kurhausbrunnen,50.62535903166495,9.50276128707121,209,Sandstone,Triassic,11,,,,,,7572.0,163.0,1056.0,11790.0,1934,1706.0,,172,,,10,,,,,,6,
Bad Salzschlirf,Kurhausbrunnen (new),50.62535903166495,9.50276128707121,120,Limestone,Triassic,13.9,12400.0,6.54,,,,2600.0,34.6,152.0,3229.0,772,1456.0,1.11,126,,0.53,2.23,0.12,,7.6,14.5,,6,
Bad Salzschlirf,Martinybrunnen I,50.62301635632191,9.504008099189198,8,Sandstone,Triassic,10.4,,,,,,1718.0,118.8,466.3,2950.0,621.4,1057.0,,29.2,,,2.6,,,,12.0,,6,
Bad Salzschlirf,Martinybrunnen I,50.62301635632191,9.504008099189198,8,Sandstone,Triassic,11,,,,,,570.0,41.0,110.0,982.0,203,204.0,,19,,,,,,,,,6,
Bad Salzschlirf,Martinybrunnen III,50.62310747134771,9.503726446292937,70,Sandstone,Triassic,11.5,9830.0,6.17,,,,1831.0,61.0,196.0,2698.0,613,450.0,1.05,49,,0.08,0.014,0.092,0.15,10.7,16.4,,6,
Bad Salzschlirf,Schwefelbrunnen,50.62491886669665,9.504763323885763,11.5,Limestone,Triassic,10.2,,,,,,631.6,32.2,326.5,827.4,448.3,871.5,Traces,25,,,13.3,,,,,,6,
Bad Salzschlirf,Sprudelbrunnen,50.62193766050386,9.503996554406836,310,Sandstone,Triassic,n.s.,,,,,,13760.0,517.9,1464.0,21590.0,3421,4257.0,13.69,374.6,,4.23,716.2,,,,37.07,,6,
Bad Salzschlirf,Sprudelbrunnen,50.62193766050386,9.503996554406836,310,Sandstone,Triassic,14.8,,6.03,,,,15540.0,416.1,1552.55,23313.0,3560.5,2842.6,6.35,313,13.82,1.35,21.22,1.24,0.21,0.54,11.44,,6,
Bad Salzschlirf,Sprudelbrunnen,50.62193766050386,9.503996554406836,310,Sandstone,Triassic,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Bad Salzschlirf,Sturmiusbrunnen,50.62328847700842,9.503445753333875,102,Sandstone,Triassic,11,,,,,,3388.0,96.0,385.0,5212.0,851,741.0,,84,,,2,,,,,,6,
Bad Salzschlirf,Tempelquelle,50.62858532558745,9.50505702585311,4,Limestone,Triassic,12.9,,,,,,4471.0,362.4,909.9,7784.0,1478,1767.0,Traces,103.8,,Traces,24.8,Traces,,,9.5,,6,
Bad Salzschlirf,Tempelquelle,50.62858532558745,9.50505702585311,4,Limestone,Triassic,11,,,,,,2945.0,192.0,494.0,4716.0,863,1281.0,,131,,,6,,,,,,6,
Bad Schwalbach,Adelheidbrunnen,50.13122308934685,8.066371056476358,40,Slate,Devonian,9.8,,,,,,21.58,42.13,99.25,3.971,13.81,588.9,0.194,3.27,0.58,0.493,14.77,1.971,,2.533,42.35,,6,
Bad Schwalbach,Adelheidbrunnen,50.13122308934685,8.066371056476358,40,Slate,Devonian,8,,,,,,32.0,57.0,134.0,6.0,17,811.0,,3,,,21,,,,,,6,
Bad Schwalbach,Champagnerbrunnen,50.13743788197609,8.067788874913438,10,Slate,Devonian,10.1,,,,,,35.0,72.0,131.0,15.0,26,838.0,,3,,,9,,,,,,6,
Bad Schwalbach,Ehebrunnen,50.13182418011047,8.0628627620938,10,Slate,Devonian,9.2,,,,,,23.69,55.04,137.8,3.61,7.67,788.7,,2.601,,,17.48,2.16,,,49.36,,6,
Bad Schwalbach,Ehebrunnen,50.13182418011047,8.0628627620938,10,Slate,Devonian,8,,,,,,15.0,37.0,96.0,6.0,14,531.0,,2,,,15,,,,,,6,
Bad Schwalbach,Lindenbrunnen,50.14215191303729,8.072663565580164,10,Slate,Devonian,9.2,,,,,,26.87,74.98,119.3,10.68,14.43,788.5,0.242,2.882,0.479,0.568,3.464,1.618,,4.04,42.61,,6,
Bad Schwalbach,Neubrunnen,50.14105009525809,8.058625794458562,10,Slate,Devonian,9.2,,,,,,12.75,42.45,70.26,3.769,9.247,512.4,,2.35,,,27,3.536,,,39.18,,6,
Bad Schwalbach,Neubrunnen,50.14105009525809,8.058625794458562,10,Slate,Devonian,8,,,,,,13.0,40.0,72.0,9.0,18,490.0,,2,,,25,,,,,,6,
Bad Schwalbach,Paulinenbrunnen,50.13443325649242,8.063091576583112,10,Slate,Devonian,9.8,,,,,,10.01,32.18,59.95,4.011,6.513,418.6,,1.855,,,23.64,4.131,,,33.77,,6,
Bad Schwalbach,Paulinenbrunnen,50.13452483803686,8.06329959749083,10,Slate,Devonian,8,,,,,,10.0,27.0,55.0,6.0,16,341.0,,2,,,15,,,,,,6,
Bad Schwalbach,Schwalbenbrunnen,50.13139725030895,8.065668354976017,93,Slate,Devonian,n.s.,,,,,,,,,,,,,,,,24.5,,,,,,6,
Bad Schwalbach,Schwalbenbrunnen,50.13139725030895,8.065668354976017,93,Slate,Devonian,11.2,1740.0,5.86,10.0,,1.3,55.1,99.0,221.0,17.0,14,1280.0,0.24,2.1,1.7,0.19,23.4,4.1,0.11,<0.3,52.8,,6,
Bad Schwalbach,Schwalbenbrunnen,50.13139725030895,8.065668354976017,93,Slate,Devonian,11.1,1820.0,6.09,,,,58.0,108.0,241.0,10.0,9.6,1369.0,,2.2,1.9,0.16,26.4,4.6,,<0.3,,,6,
Bad Schwalbach,Stahlbrunnen,50.14002335419919,8.06508078739509,7.8,Slate,Devonian,9.7,,,,,,11.54,40.37,61.56,4.08,7.422,484.4,,1.705,,,29.32,,,,41.67,,6,
Bad Schwalbach,Stahlbrunnen,50.14002335419919,8.06508078739509,7.8,Slate,Devonian,9.1,,,,,,11.0,40.0,69.0,8.0,12,490.0,,2,,,29,,,,,,6,
Bad Schwalbach,Weinbrunnen,50.13743788197609,8.067788874913438,10,Slate,Devonian,9.8,,,,,,80.7,115.1,159.2,5.242,8.304,1311.0,,3.446,,,20.2,3.146,,,60.37,,6,
Bad Schwalbach,Weinbrunnen,50.13743788197609,8.067788874913438,10,Slate,Devonian,9,,6.3,,,,60.55,71.91,112.1,15.26,35.22,836.8,,3.5,,,17.09,1.03,,,44.3,,6,
Bad Schwalbach,Weinbrunnen,50.13743788197609,8.067788874913438,10,Slate,Devonian,11.6,1420.0,5.71,400.0,,0.4,65.5,86.4,130.0,67.8,36,853.0,0.26,2.6,1.1,0.17,17.1,4.4,0.15,<0.3,50.0,,6,
Bad Soden (Taunus),Alter Sprudel XXIV,50.1459476328024,8.500752736663651,210,Phyllite,Silurian/Ordovician,32,,,,,,5737.0,60.26,551.1,9244.0,76.87,1748.0,0.429,302.4,,10.01,32.05,3.455,Traces,,36.42,,6,
Bad Soden (Taunus),Alter Sprudel XXIV,50.1459476328024,8.500752736663651,210,Phyllite,Silurian/Ordovician,30,,,,,,4940.0,56.0,471.0,7821.0,83,1689.0,,227,,,11,,,,,,6,
Bad Soden (Taunus),Alter Sprudel XXIV,50.1459476328024,8.500752736663651,210,Phyllite,Silurian/Ordovician,26.2,22096.8,,,,,4766.0,50.8,440.0,7520.0,84.6,1603.0,,215,,,12.2,,1.66,,,,6,
Bad Soden (Taunus),Alter Sprudel XXIV,50.1459476328024,8.500752736663651,210,Phyllite,Silurian/Ordovician,26.4,22800.0,,,,,5000.0,48.8,434.0,8100.0,88.8,1623.0,,216,,,12.2,,1.8,,,,6,
Bad Soden (Taunus),Alter Sprudel XXIV,50.1459476328024,8.500752736663651,210,Phyllite,Silurian/Ordovician,26,25800.0,6.07,,,,5540.0,55.6,505.0,8776.0,84,1729.0,6.2,263,19,11,14,0.3,1.8,,31.8,,6,
Bad Soden (Taunus),Alter Sprudel XXIV,50.1459476328024,8.500752736663651,210,Phyllite,Silurian/Ordovician,26,,6.0,,,,5780.0,56.6,531.0,9080.0,87,1773.0,5.9,272,18.9,12,13.3,0.26,1.78,<0.3,30.6,,6,
Bad Soden (Taunus),Brunnen 3,50.13960177976604,8.509505530260896,109,Marl,Neogene,13.8,1008.0,6.84,,,0.7,29.0,17.0,169.0,51.0,131,447.0,,3.7,,0.08,0.95,0.34,,<0.3,,,6,
Bad Soden (Taunus),Champagnerbrunnen XIXa,50.14062720577397,8.497003101547792,45,Phyllite,Silurian/Ordovician,10.5,,,,,,2572.0,126.9,267.7,3999.0,47.22,1417.0,Traces,43.68,,,9.684,,,,30.94,,6,
Bad Soden (Taunus),Champagnerbrunnen XIXa,50.14062720577397,8.497003101547792,45,Phyllite,Silurian/Ordovician,17,,,,,,2658.0,178.4,289.7,4076.0,43.87,1939.0,,93.03,,6.327,6.232,0.418,,1.688,37.95,,6,
Bad Soden (Taunus),Champagnerbrunnen XIXa,50.14062720577397,8.497003101547792,45,Phyllite,Silurian/Ordovician,15.8,13503.6,,,,,2564.0,174.0,331.0,3957.0,42.8,2067.0,,115,,,5.7,,0.54,,,,6,
Bad Soden (Taunus),Champagnerbrunnen XIXa,50.14062720577397,8.497003101547792,45,Phyllite,Silurian/Ordovician,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Bad Soden (Taunus),Champagnerbrunnen XIXa,50.14062720577397,8.497003101547792,45,Phyllite,Silurian/Ordovician,16.7,13010.0,,,,,2490.0,169.0,337.0,3980.0,44.4,1953.0,,106,,,6.3,,0.6,,,,6,
Bad Soden (Taunus),Champagnerbrunnen XIXa,50.14062720577397,8.497003101547792,45,Phyllite,Silurian/Ordovician,15.6,13240.0,6.02,,,,2510.0,156.0,305.0,3798.0,42,2010.0,4.2,116,5,4.3,5.3,0.46,0.51,,28.9,,6,
Bad Soden (Taunus),Champagnerbrunnen XIXa,50.14062720577397,8.497003101547792,45,Phyllite,Silurian/Ordovician,15.3,,6.0,,,,1780.0,120.0,227.0,2680.0,48,1602.0,2.6,84.2,3.9,3.2,4.2,0.35,0.52,<0.3,25.9,,6,
Bad Soden (Taunus),Glockenbrunnen XI,50.14119387085383,8.49706711145914,5.5,Phyllite,Silurian/Ordovician,18,,,,,,1631.0,142.0,199.0,2452.0,26,1533.0,,80,,,5,,,,,,6,
Bad Soden (Taunus),Glockenbrunnen XI,50.14119387085383,8.49706711145914,5.5,Phyllite,Silurian/Ordovician,18.9,9073.080000000002,,,,,1655.0,116.0,255.0,2530.0,26.4,1517.0,,76.6,,,4.9,,0.49,,,,6,
Bad Soden (Taunus),Glockenbrunnen XI,50.14119387085383,8.49706711145914,5.5,Phyllite,Silurian/Ordovician,19.4,9100.0,,,,,1730.0,114.0,251.0,2650.0,37.2,1574.0,,75,,,5.3,,0.6,,,,6,
Bad Soden (Taunus),Glockenbrunnen XI,50.14119387085383,8.49706711145914,5.5,Phyllite,Silurian/Ordovician,18.4,9220.0,6.13,,,,1640.0,112.0,240.0,2508.0,25,1510.0,2.7,81.4,4.2,2.8,4.7,0.53,0.47,,29.2,,6,
Bad Soden (Taunus),Glockenbrunnen XI,50.14119387085383,8.49706711145914,5.5,Phyllite,Silurian/Ordovician,18,,6.2,,,,1840.0,107.0,235.0,2810.0,29,1498.0,2.9,84.3,4.2,3.2,4.7,0.41,0.37,<0.3,33.4,,6,
Bad Soden (Taunus),Majorquelle VII,50.14580841441917,8.50183143450997,4.35,Phyllite,Silurian/Ordovician,19.7,,,,,,5674.0,71.86,569.0,9043.0,83.75,1930.0,0.533,292.1,,,13.97,0.544,Traces,Traces,50.62,,6,
Bad Soden (Taunus),Majorquelle VII,50.14580841441917,8.50183143450997,4.35,Phyllite,Silurian/Ordovician,17,,,,,,3576.0,43.15,356.8,5550.0,74.14,1435.0,,174,,,6.57,0.83,,,,,6,
Bad Soden (Taunus),Milchbrunnen I,50.14134875490427,8.49754111440056,7,Phyllite,Silurian/Ordovician,23.8,,,,,,961.3,81.22,184.0,1537.0,20.38,1002.0,0.109,88.35,,1.492,3.841,2.271,,Traces,43.73,,6,
Bad Soden (Taunus),Milchbrunnen I,50.14134875490427,8.49754111440056,7,Phyllite,Silurian/Ordovician,22,,,,,,774.0,71.0,210.0,1219.0,16,1031.0,,49,,,7,,,,,,6,
Bad Soden (Taunus),Milchbrunnen I,50.14134875490427,8.49754111440056,7,Phyllite,Silurian/Ordovician,21.4,4910.400000000001,,,,,768.0,71.8,222.0,1219.0,18.7,1049.0,,39.7,,,6.9,,0.49,,,,6,
Bad Soden (Taunus),Milchbrunnen I,50.14134875490427,8.49754111440056,7,Phyllite,Silurian/Ordovician,23,4710.0,,,,,695.0,60.5,192.0,1060.0,31.2,1025.0,,37,,,6.7,,0.31,,,,6,
Bad Soden (Taunus),Milchbrunnen I,50.14134875490427,8.49754111440056,7,Phyllite,Silurian/Ordovician,22.6,6060.0,5.87,,,,1010.0,74.8,237.0,1590.0,19,1105.0,1.5,50.7,2.7,1.9,6.8,0.55,0.3,,33.5,,6,
Bad Soden (Taunus),Milchbrunnen I,50.14134875490427,8.49754111440056,7,Phyllite,Silurian/Ordovician,19.8,,5.8,,,,734.0,68.8,227.0,1190.0,17,1018.0,0.94,40.3,1.8,0.99,7.1,0.55,0.28,<0.3,38.9,,6,
Bad Soden (Taunus),Neuer Sprudel XXVII,50.14579750588317,8.501383859284152,372.6,Phyllite,Silurian/Ordovician,33,,,,,,6647.0,100.7,725.3,10725.0,96.73,2328.0,,301,,,19.02,0.47,,,,,6,
Bad Soden (Taunus),Neuer Sprudel XXVII,50.14579750588317,8.501383859284152,372.6,Phyllite,Silurian/Ordovician,30.7,25444.8,,,,,6154.0,74.5,584.0,9780.0,91.2,2070.0,,275,,,15.5,,1.11,,,,6,
Bad Soden (Taunus),Neuer Sprudel XXVII,50.14579750588317,8.501383859284152,372.6,Phyllite,Silurian/Ordovician,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Bad Soden (Taunus),Neuer Sprudel XXVII,50.14579750588317,8.501383859284152,372.6,Phyllite,Silurian/Ordovician,30.9,27700.0,,,,,6070.0,70.1,574.0,9900.0,84,2020.0,,267,,,14.3,,1.38,,,,6,
Bad Soden (Taunus),Neuer Sprudel XXVII,50.14579750588317,8.501383859284152,372.6,Phyllite,Silurian/Ordovician,31.3,28300.0,6.07,,,,6020.0,70.8,561.0,9570.0,93,1978.0,6.9,285,20,12,15,0.3,1.3,,33.1,,6,
Bad Soden (Taunus),Neuer Sprudel XXVII,50.14579750588317,8.501383859284152,372.6,Phyllite,Silurian/Ordovician,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Bad Soden (Taunus),Neuer Sprudel XXVII,50.14579750588317,8.501383859284152,372.6,Phyllite,Silurian/Ordovician,30.9,,6.1,,,,6090.0,69.1,554.0,9370.0,90,1931.0,6.1,278,18.5,12,15.1,0.25,1.35,<0.3,30.6,,6,
Bad Soden (Taunus),Sauerbrunnen V,50.14270574327893,8.499499417155107,16.6,Phyllite,Silurian/Ordovician,16.2,21800.0,5.92,,,,4540.0,52.1,406.0,7129.0,69,1546.0,3.8,214,14,8.9,7.3,0.35,1.7,,35.2,,6,
Bad Soden (Taunus),Sauerbrunnen V,50.14270574327893,8.499499417155107,16.6,Phyllite,Silurian/Ordovician,17.7,,6.1,,,,4570.0,51.4,407.0,7190.0,65,1558.0,5.9,204,14.1,9.3,7.4,0.23,1.44,<0.3,41.7,,6,
Bad Soden (Taunus),Schlangenbadquelle X,50.14400797953866,8.501276532107115,0,Phyllite,Silurian/Ordovician,21,,,,,,132.4,15.67,58.39,196.2,11.37,280.9,,11.07,,,3.41,0.3,,,45.5,,6,
Bad Soden (Taunus),Schwefelbrunnen VIb,50.14541070107006,8.501331915003588,15.45,Phyllite,Silurian/Ordovician,13.5,,,,,,3969.0,45.18,398.3,6271.0,55.83,1406.0,Traces,178,,,13.6,Traces,,,36.5,,6,
Bad Soden (Taunus),Schwefelbrunnen VIb,50.14541070107006,8.501331915003588,15.45,Phyllite,Silurian/Ordovician,15,,,,,,2010.0,24.0,187.0,3018.0,111,903.0,,116,,,9,,,,,,6,
Bad Soden (Taunus),Schwefelbrunnen VIb,50.14541070107006,8.501331915003588,15.45,Phyllite,Silurian/Ordovician,14,9921.240000000002,,,,,2017.0,29.4,208.0,3071.0,105,923.0,,100,,,9.7,,1.57,,,,6,
Bad Soden (Taunus),Schwefelbrunnen VIb,50.14541070107006,8.501331915003588,15.45,Phyllite,Silurian/Ordovician,17.6,21300.0,,,,,4585.0,50.1,407.0,7400.0,108,1525.0,,201,,,13.7,,1.62,,,,6,
