location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Mecklenburg-Vorpommern,Neustadt-Glewe Gt NG 2/89,53.372169,11.606396,2335,,"Jurassic 145-201,5",70,,5.2,,,,73000,1400,8612,131100,463,120.2,,864,440,,82,18,,,,,3,
Lüneburg,Dethlingen Z 1,53.063505,9.996518,4930,Dolomite,"Jurassic 145-201,5",,,6.8,,,,,,,,,,,,,,,,,,,,3,
Lüneburg,Dethlingen Z 1,53.063505,9.996518,4930,,"Jurassic 145-201,5",,,5.4,,,,,,,,,,,,,,,,,,,,3,
Mecklenburg-Vorpommern,Neubrandenburg Gt N1/86,53.55399,13.24766,1285,,"Jurassic 145-201,5",55,,6,,,,48000,631,2000,82000,1020,159,,186,107,,12.6,0.73,,,,,3,
Mecklenburg-Vorpommern,Neubrandenburg Gt N1/86,53.55399,13.24766,1285,,"Jurassic 145-201,5",55,,6.2,98,,,49600,638,2080,81800,1000,,,181,106,,14,0.8,0.5,,,,3,
Brandenburg,Groß Schönebeck E GrSk 3/90,52.9039,13.6016,4309,,"Jurassic 145-201,5",,,5.7,-129,,,38400,430,54000,167300,140,18.9,204,2900,1900,,114,270,,,,,3,
Brandenburg,Groß Schönebeck E GrSk 3/90,52.9039,13.6016,4309,,,,198300,5.9,,,,38150,420,52500,160000,120,162,192,2800,1400,,200,270,,,,,3,
Brandenburg,Groß Schönebeck E GrSk 3/90,52.9039,13.6016,4309,,,,,5.7,,,,37900,391,54000,160300,62,148,194,3070,1472,,193,252,,,,,3,
Brandenburg,Groß Schönebeck E GrSk 3/90,52.9039,13.6016,4309,,,,,5.5,,,,38700,379,56500,160400,51,112,230,3130,1550,,57,257,,,,,3,
Brandenburg,Groß Schönebeck E GrSk 3/90,52.9039,13.6016,4309,,,,,,,,,,,,,,,,,,,,,,,,,3,
