spring number,spring location,spring name,longitude,latitude,type,well_depth_(m),flow_rate_mean_(m^3_s^-1),flow_rate_min_(m^3_s^-1),flow_rate_max_(m^3_s^-1),temp_mean_(degr_C),temp_min_(degr_C),temp_max_(degr_C),reference,reference_DOI,reference_link,EC_(S_m^-1),pH,sample_temperature_(degr_C),TDS_(mg L^-1),TDS_min_(mg L^-1),TDS_max_(mg L^-1),Na_(mg L^-1),Ca_(mg L^-1),Mg_(mg L^-1),K_(mg L^-1),NH4_(mg L^-1),Cl_(mg L^-1),F_(mg L^-1),SO4_(mg L^-1),HCO3_(mg L^-1),CO3_(mg L^-1),NO3_(mg L^-1),Si_(mg L^-1),Li_(mg L^-1),SiO2_(mg L^-1),reference_hydrochemistry,doi_hydrochemistry,reference_link_hydrochemistry,delta_18O_(permille),delta_2H_(permille),3H_(TU),delta_14C_(pmc),delta_13C_(permille),reference_isotope_data,DOI_isotope_data,reference_link_isotope_data,temperature_(degr_C),flow_rate_(m^3_s^-1),log_flow_rate_(m^3_s^-1),log_temperature_(degr_C),geometry,recharge_(m_a^-1),lithology,gw_lvl_depth_(m),gw_lvl_elev_(m),surface_temp_(degr_C),elevation_(m),contributing_area_(m^2),log_contrib_area_(m^2),geometry_ws,watershed_area_(m^2),mean_recharge_ws_(m_a^-1),min_recharge_ws_(m_a^-1),max_recharge_ws_(m_a^-1),mean_gw_lvl_depth_ws_(m),min_gw_lvl_depth_ws_(m),max_gw_lvl_depth_ws_(m),mean_gw_lvl_elev_ws_(m),min_gw_lvl_elev_ws_(m),max_gw_lvl_elev_ws_(m),mean_surface_temp_ws_(degr_C),min_surface_temp_ws_(degr_C),max_surface_temp_ws_(degr_C),mean_elevation_ws_(m),min_elevation_ws_(m),max_elevation_ws_(m),ws_relief_(m),recharge_temp_max_(degr_C),recharge_temp_min_(degr_C),recharge_temp_best_(degr_C),rch_elev_max_(m),rch_elev_min_(m),rch_elev_best_(m),circulation_temp_best_(degr_C),circulation_temp_min_(degr_C),circulation_temp_max_(degr_C),circ_depth_best_(m),circ_depth_min_(m),circ_depth_max_(m),h_circ_depth_(m),Hv_down_min_(W),Hv_up_min_(W),Hv_down_best_(W),Hv_up_best_(W),Hv_down_max_(W),Hv_up_max_(W),Hv_ratio_min_(W),Hv_ratio_best_(W),Hv_ratio_max_(W),H_net_best_(W),H_net_min_(W),H_net_max_(W),H_down_best_(W),H_down_min_(W),H_down_max_(W),H_up_best_(W),H_up_min_(W),H_up_max_(W),Hv_net_best_(W),Hv_net_min_(W),Hv_net_max_(W),thermal_footprint_net_best_(m^2),thermal_footprint_net_min_(m^2),thermal_footprint_net_max_(m^2),thermal_radius_net_best_(m),thermal_radius_net_min_(m),thermal_radius_net_max_(m)
299,Berguen - Graubuenden,,9.65865,46.61848,spring,,,,,17.0,,,,,,,,17.0,1466.0,,,5.0,314.0,67.0,4.0,,5.0,,915.0,143.0,,,,,,,,,,,,,,,,,17.0,,,1.230448921378274,POINT (9.65865 46.61848),0.6042422186920995,6.0,6.634474754333496,2447.365478515625,-0.7958333790302277,2492.0,,,,59100000.0,0.6213409029600465,0.6213409029600465,0.6213409029600465,90.269947398527,-0.0,474.5133972167969,1657.5282312011718,936.939208984375,2755.240966796875,3.428390519571753,-2.5999999462316428,7.537499939401943,1739.3977485928706,890.0,2984.0,2094.0,-0.7958333790302277,0.0,0.0,2984.0,2492.0,2738.0,,,,,,,2623.6204833984375,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,Bovernier - Wallis,,7.0986600000000015,46.08115,spring,,0.0033,,,21.1,,,,,,0.0325,8.21,21.1,294.0,,,33.5,42.0,1.4,2.1,,20.0,3.0,75.0,91.0,,,,0.15,,,,,-13.27,-93.3,,,,,,,21.1,0.0033,-2.4814860601221125,1.3242824552976926,POINT (7.098660000000002 46.08115),0.6234094240702323,9.0,82.04866027832031,701.9513549804688,8.483333302040894,739.0,167049.25523915043,5.222844543749977,,83900000.0,0.5382457974383736,0.5382457974383736,0.5382457974383736,107.24820500342312,-0.0,629.0389404296875,1414.7284950588062,443.1011962890625,3060.992919921875,4.5685827255956015,-4.779166704043746,10.275000167389713,1540.8776059179556,454.0,3214.0,2760.0,8.483333302040894,0.0,1.8520832989985738,3214.0,739.0,1976.5,,,,,,,1899.9964599609375,42538.23660168457,37584.93839831543,2476.6491016845703,37584.93839831543,-37584.93839831543,37584.93839831543,0.4602441234743363,0.15084091426029306,0.0,225526.74903626097,93965.25093178217,291143.919,,,,,,,40061.5875,80123.175,0.0,2967457.2241613287,1236384.8806813443,3830841.039473684,971.8904111462671,627.3384498411032,1104.262004808217
301,Brigerbad - Wallis,BRIGE-Q4,7.92536,46.30173,spring,,0.005,,,16.1,,,,,,0.0647,7.5,16.1,641.0,,,29.5,120.0,16.2,7.3,,13.8,0.22,245.0,190.0,,,,0.16,,,,,-14.64,-115.8,46.0,,,,,,16.1,0.005,-2.3010299956639813,1.2068258760318498,POINT (7.92536 46.30173),0.5941786569806007,8.0,17.436952590942386,804.5630493164062,7.958333278695742,655.0,265556.49238870526,5.424156923620423,,174400000.0,0.5994887900303607,0.5941786569806007,0.6036787439967927,101.17692779803032,-0.0,665.690673828125,1832.0873791420295,642.1866455078125,3180.900146484375,2.3651927449199834,-5.854166554907957,9.133333415724335,1927.0954210694845,646.0,3631.0,2985.0,7.958333278695742,0.0,1.0520833618938923,3631.0,655.0,2143.0,,,,,,,1917.9500732421875,84025.0989074707,61947.7010925293,11038.698907470703,61947.7010925293,-61947.7010925293,61947.7010925293,0.857585215337334,0.23199799601206714,0.0,241612.86919456534,24240.95530894748,336594.65,,,,,,,72986.40000000001,145972.80000000002,0.0,3179116.6999284914,318959.93827562477,4428876.973684211,1005.9544099606236,318.6347464569786,1187.3311776481878
302,Brigerbad - Wallis,BRIGE-Q6,7.92939,46.30225,spring,,0.0008,,,22.5,,,,,,0.0704,6.63,22.5,667.0,,,67.0,103.3,10.0,9.3,,29.1,0.37,268.0,144.9,,,,0.37,,,,,-14.95,-105.2,,,,,,,22.5,0.0008,-3.096910013008056,1.3521825181113625,POINT (7.92939 46.30225),0.5941786569806007,8.0,17.436952590942386,804.5630493164062,7.958333278695742,708.0,42489.03878219284,4.628276906276348,,174400000.0,0.5994887900303607,0.5941786569806007,0.6036787439967927,101.17692779803032,-0.0,665.690673828125,1832.0873791420295,642.1866455078125,3180.900146484375,2.3651927449199834,-5.854166554907957,9.133333415724335,1927.0954210694845,646.0,3631.0,2985.0,7.958333278695742,0.0,1.0520833618938923,3631.0,708.0,2169.5,,,,,,,1944.4500732421875,13236.043825195313,9703.660174804689,1766.1918251953125,9703.660174804689,-9703.660174804689,9703.660174804689,0.47159838309581725,0.15987162364061905,0.0,60274.28707113046,25702.752849431596,75263.40000000001,,,,,,,11469.852,22939.704,0.0,793082.7246201376,338194.1164398894,990307.8947368423,502.4401176340984,328.10140309363027,561.4488340539979
306,Combioula - Wallis,S1,7.41623,46.18651,spring,,0.0133,,,28.0,,,,,,0.465,7.06,28.0,3680.0,,,414.0,551.0,99.4,26.2,,497.0,1.7,1807.0,238.0,,,,0.6,,,,,-15.09,-107.6,69.0,,,,,,28.0,0.0133,-1.8761483590329144,1.4471580313422192,POINT (7.41623 46.18651),0.5435503555884259,3.0,72.88683319091797,744.1131591796875,7.920833264787991,722.0,772175.1548587105,5.887715823859707,,36000000.0,0.5735783142452533,0.5735783142452533,0.5735783142452533,67.83974436439317,-0.0,319.33599853515625,1309.1430222083784,495.0,2492.68359375,5.454020475375068,-0.9999999394640326,9.841666618982948,1409.1274961597544,494.0,2780.0,2286.0,7.920833264787991,0.0,3.460416662661979,2780.0,722.0,1751.0,,,,,,,1607.341796875,153000.2337363281,115513.20026367187,18743.516736328125,115513.20026367187,-115513.20026367187,115513.20026367187,0.24046803985271034,0.09837978502563986,0.0,1230421.1684518727,848114.9302702282,1557116.1199999999,,,,,,,134256.717,268513.434,0.0,16189752.21647201,11159406.977239845,20488370.0,2270.1009196440978,1884.7147170868632,2553.75228297331
307,Combioula - Wallis,S4,7.41597,46.18736,spring,,0.006,,,24.9,,,,,,0.422,6.58,24.9,3530.0,,,344.0,553.0,96.5,22.2,,403.0,1.5,1744.0,237.0,,,,0.5,,,,,-15.13,-111.3,34.5,,,,,,24.9,0.006,-2.2218487496163557,1.3961993470957363,POINT (7.41597 46.18736),0.5435503555884259,3.0,72.88683319091797,744.1131591796875,7.920833264787991,719.0,348349.6939212228,5.5420154332762674,,36000000.0,0.5735783142452533,0.5735783142452533,0.5735783142452533,67.83974436439317,-0.0,319.33599853515625,1309.1430222083784,495.0,2492.68359375,5.454020475375068,-0.9999999394640326,9.841666618982948,1409.1274961597544,494.0,2780.0,2286.0,7.920833264787991,0.0,3.460416662661979,2780.0,719.0,1749.5,,,,,,,1605.841796875,69110.9518359375,52199.5081640625,8455.7218359375,52199.5081640625,-52199.5081640625,52199.5081640625,0.28478643404328624,0.11276889740497613,0.0,477216.7488504688,304659.4792196518,624686.22,,,,,,,60655.23,121310.46,0.0,6279167.748032484,4008677.358153313,8219555.52631579,1413.7613558182827,1129.602422811371,1617.5184030059525
310,Gletsch,Gletsch,8.36098,46.5627,spring,,0.0033,,,18.6,,,,,,0.0246,,18.6,185.0,,,50.4,6.8,0.34,4.2,,12.1,3.1,71.9,34.7,,,,0.1,,,,,,,,,,,,,18.6,0.0033,-2.4814860601221125,1.2695129442179165,POINT (8.36098 46.5627),0.5272114635031948,8.0,8.178193092346191,1829.82177734375,2.2916667064030967,1775.0,197529.99926825173,5.29563306212592,,148000000.0,0.4883737049952009,0.4340145390178662,0.5337142755584894,77.95730225968363,-0.0,452.43853759765625,2264.606694824219,1348.7802734375,3289.86279296875,-0.3931938932459073,-6.241666639223695,4.929166639844578,2350.437898686679,1346.0,3447.0,2101.0,2.2916667064030967,0.0,0.0,3447.0,1775.0,2611.0,,,,,,,2532.431396484375,29607.32940161133,24520.32659838867,2543.501401611328,24520.32659838867,-24520.32659838867,24520.32659838867,0.2405383754446537,0.10545107517881074,0.0,229584.36599999998,170899.45620170527,256648.194,,,,,,,27063.828,54127.656,0.0,3020846.9210526315,2248677.055285596,3376949.9210526315,980.5944317703,846.0355415300586,1036.7818213195214
313,Lavey-les-Bains,Q8,7.0118399999999985,46.2077,spring,,0.0325,,,55.0,,,,,,0.0721,,16.8,616.0,,,26.0,111.4,19.8,3.0,,21.7,,222.0,212.0,,,,,,,,,,,,,,,,,55.0,0.0325,-1.4881166390211256,1.740362689494244,POINT (7.011839999999999 46.2077),0.5492024766391553,1.0,-0.0,420.0,9.787500039984783,411.0,1867475.1910739627,6.2712548410356295,,209300000.0,0.5125013973804662,0.4445402403360077,0.6040164972779846,76.03890018495308,-0.0,506.63818359375,1462.4604943467266,403.0,2892.19384765625,4.643204226500481,-3.5791666085521383,10.383333144088589,1526.1246338215713,398.0,3099.0,2701.0,9.787500039984783,0.0,3.1041667157163224,3099.0,411.0,1755.0,,,,,,,1651.596923828125,461468.2857604981,395533.31423950195,32967.48576049805,395533.31423950195,-395533.31423950195,395533.31423950195,0.13948529393130468,0.06076093635249229,0.0,6623740.750626199,5287026.747691378,7474073.75,,,,,,,428500.8,857001.6,0.0,87154483.56087103,69566141.41699181,98343075.65789475,5267.080191402815,4705.697669494732,5594.959626273311
314,Leukerbad,Blisch,7.64338,46.38643,spring,,0.0133,,,45.5,,,,,,0.1686,7.29,45.5,1949.0,,,19.0,452.0,57.0,1.9,,6.0,2.8,1280.0,101.0,,,,0.1,,,,,,,,,,,,,45.5,0.0133,-1.8761483590329144,1.6580113966571124,POINT (7.64338 46.38643),0.5561156169700533,6.0,32.442989349365234,1651.5570068359375,3.516666754459341,1594.0,754728.09464835,5.877790516843988,,198900000.0,0.5380026300578137,0.5024279537687125,0.5561156169700533,73.4004047991555,-0.0,613.1552124023438,1648.1421947365036,537.8925170898439,3120.66796875,3.5617661673844374,-6.175000003228584,9.670833250507712,1723.425645342312,527.0,3601.0,3074.0,3.516666754459341,0.0,0.0,3601.0,1594.0,2597.5,,,,,,,2357.333984375,162264.8360566406,99594.47494335937,31335.180556640622,99594.47494335937,-99594.47494335937,99594.47494335937,0.11215745221118924,0.051744436177507236,0.0,2399384.0395,2072888.0092844025,2530313.695,,,,,,,130929.6555,261859.311,0.0,31570842.625,27274842.22742635,33293601.25,3170.064876732039,2946.4982479365112,3255.4081809407576
316,Leukerbad,Fischweiher,7.6326399999999985,46.38173,spring,,0.0017,,,45.9,,,,,,0.1717,6.59,45.9,2056.0,,,22.0,474.0,58.9,0.8,,7.5,2.9,1345.0,114.0,,,,0.1,,,,,-14.45,-104.0,5.2,,,,,,45.9,0.0017,-2.769551078621726,1.6618126855372612,POINT (7.632639999999999 46.38173),0.5561156169700533,1.0,3.259558916091919,1404.740478515625,4.7333334535360345,1470.0,96469.00457911241,4.984387797255176,,198900000.0,0.5380026300578137,0.5024279537687125,0.5561156169700533,73.4004047991555,-0.0,613.1552124023438,1648.1421947365036,537.8925170898439,3120.66796875,3.5617661673844374,-6.175000003228584,9.670833250507712,1723.425645342312,527.0,3601.0,3074.0,4.7333334535360345,0.0,0.0,3601.0,1470.0,2535.5,,,,,,,2295.333984375,21774.592142578123,13764.094857421875,4005.248642578125,13764.094857421875,-13764.094857421875,13764.094857421875,0.12144941494983344,0.0544626096677879,0.0,308497.49549999996,257082.62381224064,326266.839,,,,,,,17769.3435,35538.687,0.0,4059177.5723684207,3382666.10279264,4292984.72368421,1136.6953642293029,1037.658933454385,1168.973686095916
317,Leukerbad,Fussbad,7.63134,46.3815,spring,,0.0001,,,37.3,,,,,,0.1727,7.03,37.3,2043.0,,,23.6,479.0,60.2,1.1,,8.9,2.6,1347.0,101.0,,,,0.1,,,,,-14.34,-100.7,6.0,,,,,,37.3,0.0001,-4.0,1.5717088318086876,POINT (7.63134 46.3815),0.5561156169700533,1.0,3.259558916091919,1404.740478515625,4.7333334535360345,1470.0,5674.647328183084,3.7539388758769037,,198900000.0,0.5380026300578137,0.5024279537687125,0.5561156169700533,73.4004047991555,-0.0,613.1552124023438,1648.1421947365036,537.8925170898439,3120.66796875,3.5617661673844374,-6.175000003228584,9.670833250507712,1723.425645342312,527.0,3601.0,3074.0,4.7333334535360345,0.0,0.0,3601.0,1470.0,2535.5,,,,,,,2295.333984375,1280.858361328125,809.652638671875,235.60286132812502,809.652638671875,-809.652638671875,809.652638671875,0.15352101082773498,0.06701967248663444,0.0,14550.993500000002,11526.589283072979,15596.249000000002,,,,,,,1045.2555,2090.511,0.0,191460.4407894737,151665.64846148656,205213.80263157896,246.86788190527292,219.71953781984567,255.58087205227386
318,Leukerbad,Heilbad,7.6346,46.38397,spring,,0.00042,,,43.6,,,,,,0.1625,6.56,43.6,1882.0,,,19.8,446.0,55.2,0.7,,6.6,2.4,1231.0,100.0,,,,0.15,,,,,-14.66,-103.6,8.1,,,,,,43.6,0.00042,-3.3767507096021,1.639486489268586,POINT (7.6346 46.38397),0.5561156169700533,1.0,21.708314895629886,1589.2916259765625,3.8000000749404235,1470.0,23833.51877836895,4.377188166274803,,198900000.0,0.5380026300578137,0.5024279537687125,0.5561156169700533,73.4004047991555,-0.0,613.1552124023438,1648.1421947365036,537.8925170898439,3120.66796875,3.5617661673844374,-6.175000003228584,9.670833250507712,1723.425645342312,527.0,3601.0,3074.0,3.8000000749404235,0.0,0.0,3601.0,1470.0,2535.5,,,,,,,2295.333984375,5379.605117578125,3400.541082421875,989.5320175781251,3400.541082421875,-3400.541082421875,3400.541082421875,0.125619788364747,0.057335637242006084,0.0,72177.8925,61114.46446839368,76567.9656,,,,,,,4390.0731000000005,8780.146200000001,0.0,949709.1118421053,804137.690373601,1007473.2315789474,549.8197880198288,505.9298140047859,566.2938192114677
319,Leukerbad,Rossgull,7.62547,46.37746,spring,,0.002,,,44.0,,,,,,0.1829,7.4,44.0,1783.0,,,20.8,403.0,58.8,1.67,,9.0,2.3,1150.0,106.0,,,,0.15,,,,,-14.37,-104.2,15.0,,,,,,44.0,0.002,-2.6989700043360187,1.6434526764861874,POINT (7.62547 46.37746),0.5561156169700533,1.0,3.259558916091919,1404.740478515625,4.7333334535360345,1350.0,113492.94656366167,5.054968871540884,,198900000.0,0.5380026300578137,0.5024279537687125,0.5561156169700533,73.4004047991555,-0.0,613.1552124023438,1648.1421947365036,537.8925170898439,3120.66796875,3.5617661673844374,-6.175000003228584,9.670833250507712,1723.425645342312,527.0,3601.0,3074.0,4.7333334535360345,0.0,0.0,3601.0,1350.0,2475.5,,,,,,,2235.333984375,26794.3672265625,17370.2527734375,4712.057226562501,17370.2527734375,-17370.2527734375,17370.2527734375,0.13449592914802616,0.060013713655822566,0.0,345872.09,284206.80566145957,367954.4,,,,,,,22082.31,44164.62,0.0,4550948.552631579,3739563.232387626,4841505.263157895,1203.5829492878522,1091.0270147335461,1241.410081026416
320,Leukerbad,San Lorenz,7.63003,46.37881,spring,,0.0152,,,51.0,,,,,,0.1658,6.7,51.0,1904.0,,,19.0,447.0,56.0,1.8,,6.2,2.4,1248.0,99.0,,,,0.1,,,,,-14.49,-105.7,12.0,8.4,,,,,51.0,0.0152,-1.8181564120552276,1.7075701760979365,POINT (7.63003 46.37881),0.5561156169700533,1.0,3.259558916091919,1404.740478515625,4.7333334535360345,1413.0,862546.3938838287,5.935782463821675,,198900000.0,0.5380026300578137,0.5024279537687125,0.5561156169700533,73.4004047991555,-0.0,613.1552124023438,1648.1421947365036,537.8925170898439,3120.66796875,3.5617661673844374,-6.175000003228584,9.670833250507712,1723.425645342312,527.0,3601.0,3074.0,4.7333334535360345,0.0,0.0,3601.0,1413.0,2507.0,,,,,,,2266.833984375,198940.162921875,127316.893078125,35811.634921875,127316.893078125,-127316.893078125,127316.893078125,0.11095242183910378,0.05032743827208257,0.0,3078215.232,2614256.099027093,3241343.76,,,,,,,163128.528,326257.056,0.0,40502832.0,34398106.566145964,42649260.0,3590.6060552560198,3308.9662110707363,3684.519113320339
321,Leytron,Leytron,7.187,46.18258,spring,,0.0021,,,24.2,,,,,,0.1005,7.34,24.2,997.0,,,9.3,210.0,38.8,0.6,,2.4,1.2,553.0,167.0,,,,0.08,,,,,-14.23,-100.3,26.6,,,,,,24.2,0.0021,-2.677780705266081,1.383815365980431,POINT (7.187 46.18258),0.5890063489368604,6.0,110.14568328857422,492.85430908203125,9.441666699945928,570.0,112513.15052820258,5.051203285719,,130400000.0,0.6075746643219482,0.582265624636406,0.6224989723130331,52.21394303891469,-0.0,416.0386047363281,1174.1475753435805,451.45892333984375,2656.4169921875,6.385388385240398,-1.7833333685994148,10.29583323498567,1219.5680549592098,457.0,2794.0,2337.0,9.441666699945928,0.0,3.829166665673257,2794.0,570.0,1682.0,,,,,,,1613.20849609375,24325.485771972653,21491.138228027343,1417.1737719726561,21491.138228027343,-21491.138228027343,21491.138228027343,0.3535535055300683,0.1280718463594388,0.0,155962.47538372286,83772.31595778378,212493.666,,,,,,,22908.311999999998,45816.623999999996,0.0,2052137.8339963534,1102267.315233997,2795969.289473684,808.2176441855436,592.3365459400983,943.3899863289532
328,Peiden,P3A,9.20027,46.71674,well,8.0,0.0007,,,15.2,,,,,,0.29,6.25,15.2,2760.0,,,167.0,519.0,58.0,16.0,,54.0,,1042.0,889.0,,,,,,,,,-13.5,,8.8,,,,,,15.2,0.0007,-3.154901959985743,1.1818435879447726,POINT (9.20027 46.71674),0.8935760559296102,5.0,5.289797306060791,924.710205078125,7.479166639347872,841.0,24721.253275994364,4.393070484096861,,76700000.0,0.8935760559296102,0.8935760559296102,0.8935760559296102,70.77801846903424,-0.0,386.8386535644531,1521.2969478636746,713.1232299804688,2627.671142578125,4.175355294984056,-2.1541666413346925,8.108333314458529,1599.9891930835736,707.0,2790.0,2083.0,7.479166639347872,0.0,2.66249999900659,2790.0,841.0,1815.5,,,,,,,1734.3355712890625,7249.247631958007,6134.535368041992,557.3561319580078,6134.535368041992,-6134.535368041992,6134.535368041992,0.5922503675474178,0.18235957707901382,0.0,30004.242627907624,9214.401371626318,44489.032,,,,,,,6691.8915,13383.783,0.0,394792.6661566793,121242.1233108726,585382.0,354.4945819480572,196.44990830174743,431.66292149551106
329,Pre-St-Didier,Bath Spring,6.985010000000001,45.7630254,spring,,,,,36.0,,,,,,,6.8,36.0,948.0,,,75.0,146.0,22.9,3.75,,47.5,0.49,205.0,415.0,,,,0.1,28.6,,,,-14.4,-105.0,14.0,,,,,,36.0,,,1.5563025007672873,POINT (6.985010000000001 45.7630254),0.4972797815063527,8.0,-0.0,1088.0,7.016666700442633,1042.0,,,,225300000.0,0.4615148338941178,0.4192087236612096,0.4972797815063527,81.53954197341704,-0.0,453.0281982421875,2387.3932206850877,1069.3397216796877,4451.8818359375,-0.33131613799681275,-13.824999928474426,6.879166599052647,2469.533049574361,1028.0,4699.0,3671.0,7.016666700442633,0.0,0.0,4699.0,1042.0,2870.5,74.95778714081229,63.03169347550158,81.32828383684466,2613.1200169372946,2154.4241067330363,2858.1391206308476,2746.94091796875,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Rhaezuens,Rhaezuens,9.41885,46.7729,well,8.4,0.0012,,,14.7,,,,,,0.153,6.4,14.7,1836.0,,,161.0,227.0,41.2,9.0,,23.2,0.8,163.0,1140.0,,,,0.3,,,,,,,,,,,,,14.7,0.0012,-2.920818753952376,1.167317334748176,POINT (9.418850000000001 46.7729),0.7774653996489653,6.0,8.53663444519043,642.46337890625,8.658333418269953,656.0,48708.43129108812,4.687604142862783,,100700000.0,0.8137589942983241,0.7774653996489653,0.8500525889476829,42.620945601363395,-0.0,348.81146240234375,1231.1998597955428,615.5396118164062,2352.283447265625,6.090867249174187,-0.09999999683350323,9.458333318432171,1260.2914379802417,588.0,2513.0,1925.0,8.658333418269953,0.0,4.279166710718225,2513.0,656.0,1584.5,,,,,,,1504.1417236328125,11876.27962939453,9984.324370605467,945.9776293945312,9984.324370605467,-9984.324370605467,9984.324370605467,0.7211287796923993,0.20904372656419398,0.0,41356.85427896865,8453.820573825411,73758.132,,,,,,,10930.302,21860.604,0.0,544169.1352495875,111234.48123454489,970501.7368421053,416.1903596985735,188.1675717584754,555.8059889884074
335,Rothenbrunnen,Rothenbrunnen,9.42666,46.76984,spring,,0.0042,,,17.2,,,,,,0.1278,6.64,17.2,1213.0,,,79.0,154.0,48.0,5.3,,10.0,0.27,96.0,783.0,,,,,,,,,-12.9,,,,,,,,17.2,0.0042,-2.3767507096021,1.2355284469075491,POINT (9.42666 46.76984),0.7774653996489653,1.0,146.11053466796875,674.8894653320312,8.066666644687452,693.0,170479.50951880842,5.231672187213058,,100700000.0,0.8137589942983241,0.7774653996489653,0.8500525889476829,42.620945601363395,-0.0,348.81146240234375,1231.1998597955428,615.5396118164062,2352.283447265625,6.090867249174187,-0.09999999683350323,9.458333318432171,1260.2914379802417,588.0,2513.0,1925.0,8.066666644687452,0.0,3.983333323926974,2513.0,693.0,1603.0,,,,,,,1522.6417236328125,40804.741702880856,34182.898297119136,3310.9217028808594,34182.898297119136,-34182.898297119136,34182.898297119136,0.46751953013515074,0.16153890475931032,0.0,194610.14316518937,85407.02838598708,302057.11199999996,,,,,,,37493.82,74987.64,0.0,2560659.778489334,1123776.6892893037,3974435.684210526,902.8196512296078,598.0879785313156,1124.7676072353117
336,Saxon,Saxon,7.171639999999999,46.14504,well,7.0,0.029,,,25.0,,,,,,0.1323,6.98,24.0,1268.0,,,102.0,156.0,51.3,9.9,,54.0,1.7,505.0,353.0,,,,0.7,,,,,-13.58,-99.5,25.0,,,,,,25.0,0.029,-1.5376020021010441,1.3979400086720375,POINT (7.171639999999999 46.14504),0.6179593960164055,6.0,42.71704864501953,461.282958984375,10.016666557329396,498.0,1480955.5545227185,6.1705420249525575,,130400000.0,0.6075746643219482,0.582265624636406,0.6224989723130331,52.21394303891469,-0.0,416.0386047363281,1174.1475753435805,451.45892333984375,2656.4169921875,6.385388385240398,-1.7833333685994148,10.29583323498567,1219.5680549592098,457.0,2794.0,2337.0,10.016666557329396,0.0,4.1166665943649905,2794.0,498.0,1646.0,,,,,,,1577.20849609375,346165.01494628907,307024.02505371097,19570.49494628906,307024.02505371097,-307024.02505371097,307024.02505371097,0.3595183965672195,0.12897328002931277,0.0,2205670.4571004687,1163655.5115913192,3031442.5,,,,,,,326594.52,653189.04,0.0,29021979.698690377,15311256.731464727,39887401.315789476,3039.4050494658354,2207.651328340446,3563.2224422559043
341,Tenigerbad,Tenigerbad,8.959,46.6875,spring,,0.0033,,,13.5,,,,,,0.223,7.3,13.5,2431.0,,,4.4,586.0,73.4,2.1,,2.3,1.56,1590.0,148.0,,,,,,,,,,,,,,,,,13.5,0.0033,-2.4814860601221125,1.1303337684950059,POINT (8.959 46.6875),0.5962056856358997,8.0,-0.0,1287.0,5.4291666845480595,1296.0,174671.3969842916,5.2422217936554265,,203700000.0,0.6526870657622207,0.5962056856358997,0.7164963155223666,81.10174458061441,-0.0,475.73193359375,2015.700403967569,909.0,3193.830078125,1.0020472017109667,-6.066666733163098,7.420833341777325,2087.7544861337688,883.0,3337.0,2454.0,5.4291666845480595,0.0,0.0,3337.0,1296.0,2316.5,,,,,,,2244.9150390625,35354.066440429684,30719.226559570314,2317.4199404296874,30719.226559570314,-30719.226559570314,30719.226559570314,0.5933108707223619,0.17735233858688287,0.0,153240.2685,45290.405628267355,186276.915,,,,,,,33036.6465,66073.293,0.0,2016319.3223684211,595926.3898456232,2451012.0394736845,801.1331811960295,435.53330679257766,883.278757425972
342,Val d'Illiez,Val d'Illiez,6.900930000000002,46.20722,spring,,0.00725,,,29.5,,,,,,0.1727,7.02,29.5,1872.0,,,21.4,375.0,83.0,1.5,,4.1,1.7,1240.0,122.0,,,,0.15,,,,,-13.56,-97.1,39.0,,,,,,29.5,0.00725,-2.1396619934290064,1.4698220159781632,POINT (6.900930000000002 46.20722),0.4965533069138707,5.0,132.09623718261722,859.9037475585938,7.004166587255894,791.0,460761.4063069468,5.6634760951333245,,145600000.0,0.4674519880880939,0.4383506692623171,0.4965533069138707,67.12684381777535,-0.0,464.1863708496094,1525.201184936021,395.0,2912.611083984375,4.267857144036819,-3.112500014404456,10.412499956786633,1601.4379785604901,393.0,3138.0,2745.0,7.004166587255894,0.0,1.945833286425719,3138.0,791.0,1964.5,,,,,,,1851.8055419921875,91477.36533966065,75447.14216033935,8015.111589660645,75447.14216033935,-75447.14216033935,75447.14216033935,0.24477591419042524,0.0999202452086359,0.0,751826.4665261441,515023.74730312516,894275.5375000001,,,,,,,83462.25375,166924.5075,0.0,9892453.50692295,6776628.2539884895,11766783.388157897,1774.5043673846185,1468.6959413836944,1935.3251615772112
