WGS84_latitude,WGS84_longitude,total_dissolved_solids_in_mmol/L_log_gauss,Na_in_mmol/L_log_gauss,Mg_in_mmol/L_log_gauss,Ca_in_mmol/L_log_gauss,Cl_in_mmol/L_log_gauss,SO4_in_mmol/L_log_gauss,HCO3_in_mmol/L_log_gauss,Li_in_mmol/L_log_gauss,K_in_mmol/L_log_gauss,Sr_in_umol/L_log_gauss,Fe_in_mmol/L_log_gauss,F_in_umol/L_log_gauss
42.14561,-108.13166,-1.1706914,-1.209535,-0.54910755,-0.57612777,-1.2095468,0.7097369,0.24244589,-0.003281833,-0.027445965,0.009613716,-0.019176306,-0.028092435
40.004665,-104.280914,-0.27493563,-0.25864014,-0.13393424,-0.18617073,-0.31531307,1.073223,0.46877766,0.02439408,0.0543414,-0.013997051,-0.035798836,-0.024933008
36.61416,-102.070435,-0.034889463,-0.0104879,-0.17085944,-0.30859154,-0.08915107,0.34206852,1.1906059,-0.015939035,0.011339902,-0.03230862,-0.046496756,-0.020466708
41.921432,-106.414894,-0.98466694,-0.96475065,-0.87575585,-0.9914701,-0.92486435,-0.20673153,0.716192,-0.030734006,-0.16034527,-0.0029267394,0.0032981723,-0.03099749
50.3088,-104.221634,1.3141161,1.6665906,0.10104649,0.5024804,1.2135341,1.0040197,-0.27578124,-0.018058173,0.71351874,0.0073496737,-0.17049548,-0.02299486
35.658398,-97.97536,0.48178098,0.52846086,0.6477608,0.585816,0.47778443,0.2332003,-0.5872929,-0.012596794,0.00549283,-0.009135685,-0.146747,-0.020492567
41.3412,-105.47143,-0.110291146,-0.041029576,-0.06941813,-0.19443823,-0.2289136,1.6464988,0.8960027,0.007420629,0.1006812,-0.018963292,-0.06533607,-0.023086062
42.235332,-110.35193,-1.582126,-1.5772047,-0.68380344,-0.9175069,-1.4605671,-0.062542036,0.11450932,-0.023855891,-0.8261269,-0.011424773,-0.14660235,-0.1764297
42.308624,-107.57842,-1.166154,-1.2057161,-0.59567684,-0.66392165,-1.1492246,0.2623804,0.25766605,-0.027162256,-0.31242836,-0.012207989,0.15398723,-0.03064175
37.687798,-102.67477,-0.44043007,-0.432647,-0.42384732,-0.45718378,-0.45459703,0.19300547,0.62227976,-0.017814627,-0.018789878,-0.0147474175,-0.016002625,-0.024423838
41.84329,-106.565796,-0.7156393,-0.6912452,-0.7776605,-0.9017923,-0.7660123,0.13638839,1.1488167,-0.0052774046,-0.05514222,-0.009845036,-0.07337323,-0.024235344
38.872967,-100.19896,0.43392205,0.5074239,0.54963547,0.44711155,0.42978254,0.7653049,-0.33478212,0.004567675,0.08862881,-0.0042853365,-0.075707234,-0.020119913
39.070774,-100.01888,0.5784114,0.6834839,0.61656815,0.46826977,0.55219126,1.0737436,-0.034726404,-0.007005638,0.08905573,-0.024884235,-0.074841596,-0.021354016
40.81175,-105.31389,-0.64890456,-0.62899584,-0.6411609,-0.71923137,-0.6799041,0.21549286,0.8857715,-0.008902577,-0.06253882,-0.011106105,0.0148728825,-0.025639625
39.01913,-104.09451,-0.53242946,-0.508845,-0.62711525,-0.6960352,-0.5430625,-0.03377549,0.9219271,-0.014787694,-0.04597504,-0.00758094,0.05130352,-0.025066212
40.48076,-107.82481,-0.9413919,-0.9244793,-1.3124152,-1.5449439,-0.9154092,-1.4455278,1.0723417,-0.062872216,-1.1061172,-0.30775064,-0.7221705,-0.22315758
40.6785,-104.4326,-0.8339524,-0.853582,-0.42033425,-0.47909224,-0.82164717,0.54386604,0.3000631,-0.092013,-0.08386526,-0.07608066,-0.10307991,0.006122438
42.503002,-107.596504,-0.8009129,-0.71821254,-1.2287785,-1.4524745,-0.7524859,-1.1694522,1.3406564,-0.029720893,-0.46318203,-0.015542907,-0.1515946,-0.07764853
38.914097,-105.3777,-0.45650205,-0.44593054,-1.0952986,-1.0781512,-0.50887936,-1.383555,1.409408,0.011723448,-0.12316717,-0.17069843,-0.1772302,-0.02183494
42.224174,-109.01233,-1.2698745,-1.2669951,-0.7219537,-0.7964961,-1.2143803,0.14618424,0.3171593,0.023535598,-0.11390525,0.0008505298,-0.013298676,-0.025688568
41.46334,-108.25277,-1.2172717,-1.3100624,-0.16703649,-0.4455331,-1.2384253,0.5882475,-0.20716867,-0.9989698,-0.52204454,-0.33882305,-0.036104698,-0.09276626
42.731445,-108.863045,-1.5268251,-1.5563048,-0.8736992,-1.0723767,-1.5841213,0.10405638,0.3489367,-0.028981406,-1.2019771,-0.019630587,-0.010426069,-0.19547404
32.668663,-96.54788,0.3229664,0.39000076,0.28941187,0.3103941,0.33539617,-0.44361168,-0.18267784,-0.01219479,0.017318174,-0.010291561,-0.08070241,-0.021573452
33.677383,-98.91476,-0.23274961,-0.20206718,-0.40824747,-0.343483,-0.1851001,-0.62716013,0.32675844,-0.0011839211,0.00037966506,0.00030022938,0.13794808,-0.02068845
31.945768,-95.26082,0.3499972,0.41118887,0.3061541,0.3482362,0.3676731,-0.79011476,-0.39834437,-0.01305387,0.0031017766,0.016244046,0.02268409,-0.021062544
31.841871,-95.11368,0.39156014,0.44362354,0.32401523,0.40975794,0.4483121,-0.70144176,-0.17324524,-0.023130449,0.019309182,-0.025307473,0.48917732,-0.021267438
36.328148,-101.92834,-0.0463433,-0.01593088,-0.24264747,-0.35484117,-0.09733896,0.16275485,1.2324867,-0.0070585036,0.020902123,-0.013127226,0.025100693,-0.018787276
40.558212,-116.33926,-1.6151104,-1.4507095,-2.6715336,-1.9755703,-1.369652,-0.8857243,-0.23055094,0.051985368,-1.0247817,-0.022659177,-0.031435125,1.0586023
48.81417,-103.71322,1.1360981,1.453918,0.09179329,0.42584413,1.0582699,1.1124846,0.15798989,0.019811789,1.081246,0.025315521,-0.19128302,-0.012432103
36.143063,-100.25644,0.19057204,0.24507077,0.23996401,0.1408093,0.15735024,0.71458334,0.477813,-0.008235269,0.017225714,-0.00140356,0.08457054,-0.024746131
34.62495,-95.70692,0.72334695,0.74563026,0.90276045,0.9157717,0.746871,-0.32824463,-1.1038244,-0.023933006,0.022184536,-0.0015180645,0.15150337,-0.022187317
42.020744,-102.906166,0.1749214,0.27038375,0.17496023,0.14158861,0.15758903,1.3268816,-0.12455865,-0.00044216274,0.10825681,-0.039433412,-0.055131193,-0.023700515
34.707664,-100.90138,-0.37405428,-0.32643506,-0.7035167,-0.70402837,-0.40007266,-0.7484122,0.97487473,-0.02830961,-0.013083497,-0.015916953,-0.054214958,-0.023392761
31.5449,-97.06664,-0.28032765,-0.24047598,-0.56764805,-0.3910512,-0.21481389,-1.2712892,0.056450874,-0.0008738508,0.03557995,-0.019562637,-0.063680485,-0.017412456
39.13516,-103.90139,-0.4372434,-0.4079031,-0.7757025,-0.83794886,-0.47539267,-0.84189165,1.2161981,-0.0072356304,-0.10192804,-0.012617719,0.21779808,-0.013641428
41.24734,-105.899,-0.52785593,-0.48859835,-0.8417033,-0.9815585,-0.6010449,-0.23850332,1.5377574,-0.005996837,-0.081035905,-0.014790949,0.045903143,-0.018119069
42.94222,-106.85926,-0.78233725,-0.78958046,-0.61973107,-0.7764096,-0.85418224,0.47157508,0.9518413,-0.051220883,-0.14748317,-0.03470828,-0.09627175,-0.022653326
39.524776,-105.002304,-0.78308594,-0.77150047,-0.78299356,-0.8305484,-0.71100986,-0.34246886,0.5967234,-0.031288352,-0.07464516,-0.008510577,0.2012359,-0.032749556
47.756264,-56.85964,-1.375593,-1.5032198,-0.17708711,-0.29924944,-1.3510578,0.5031097,-0.17042865,0.05104846,-0.6283911,-0.028669877,-0.268831,-0.22192499
32.104836,-95.21702,0.30029815,0.36841375,0.28270867,0.31915212,0.33851814,-0.68862814,-0.33789843,-0.011237487,0.020517949,0.016589966,0.20055959,-0.02047155
38.90902,-103.53112,-0.41638651,-0.39740407,-0.894026,-0.893279,-0.48405176,-0.91614914,1.3245991,-0.0071129035,-0.11165616,-0.0129778655,0.47895655,-0.01724337
42.958324,-109.82735,-1.3748825,-1.248848,-2.0541282,-1.9589667,-1.3592638,-0.49986467,0.97513294,0.021270659,-1.217094,0.011333337,-0.097360745,0.11162616
35.059177,-97.34552,0.43318796,0.4794453,0.56891626,0.5177965,0.45443144,0.09639624,-0.5409678,-0.008876755,0.023275465,0.01234863,0.005832586,-0.021701625
48.803883,-104.25231,1.8928962,2.1488292,0.59646714,1.021892,1.7529681,0.48161486,-0.24416515,-0.019672291,0.23543635,-0.02892816,-0.20271346,-0.021588856
34.517593,-98.93606,0.185718,0.23630217,0.18812598,0.19385013,0.20334977,0.0446954,-0.08866594,0.32925645,0.13371445,0.08238736,-0.0317709,-0.0230322
39.56487,-105.33785,-1.1669279,-1.0844692,-0.843326,-0.96559495,-0.96193427,-0.8496,0.23309533,-0.031027975,-0.15671545,-0.026542861,-0.045033958,-0.098295346
32.829178,-97.132866,0.32351407,0.37664467,0.2672118,0.22107065,0.2853649,-0.24983536,0.3837625,-0.016882367,0.012093083,-0.016382493,-0.10905047,-0.018078687
37.729713,-97.78593,0.98352057,1.0284741,1.032824,0.9821669,0.9949835,0.09395673,-0.8444196,-0.016596155,-0.015203607,-0.008178949,-0.00893145,-0.02165886
35.940865,-102.17008,-0.6526368,-0.59843034,-0.86488956,-0.8149777,-0.5916963,-0.60421103,0.49550655,-0.023862967,0.004324747,-0.013691751,-0.1582085,-0.031785548
36.457962,-96.72219,0.97619957,0.92786515,0.9960939,1.1896324,1.0659907,-0.02124802,-0.9538443,-0.015226274,0.1018825,-0.026955258,1.668239,-0.014945341
39.817894,-106.76332,-1.0659511,-0.99430215,-1.1196591,-1.1700131,-0.88782054,-1.3027904,0.37969482,0.00087817886,-0.21292108,-0.024638424,0.09568583,-0.021141386
46.071976,-104.02358,0.72416335,0.91510326,0.02490878,0.2399039,0.5910171,1.3931916,0.03934855,-0.010287653,0.008733409,0.0010979625,-0.16045663,-0.03325791
47.6945,-102.8434,1.5348065,1.5875794,0.8449651,1.404367,1.4919629,0.09783429,-0.48751196,-0.005889722,1.6260197,-0.0068707108,-0.14589931,-0.011759046
33.299217,-100.46477,-0.1834172,-0.1694375,-0.31259164,-0.33805403,-0.15187582,-0.42764863,0.2998247,-0.003188106,0.118106455,-0.036691055,0.006700806,0.19002555
40.38544,-105.186516,-0.5515917,-0.578668,-0.3019583,-0.34468263,-0.6597573,0.97727543,0.52840644,-0.004871349,0.016281443,-0.002983524,-0.08195044,-0.03072873
37.46744,-97.68937,0.9561693,0.98434246,1.143672,1.06228,0.98738647,0.123987295,-0.94578415,-0.015978245,0.04727098,-0.013107632,0.0044190637,-0.021017447
41.67083,-104.26184,-0.06146233,-0.0268139,0.004048795,-0.016548282,-0.12659888,1.3674593,0.18024492,0.006230473,0.09448536,-0.02369703,-0.07829707,-0.028067272
39.482224,-101.030914,0.25392163,0.3627326,0.26905668,0.19491448,0.2181711,1.0863535,-0.17247236,-0.015322319,-0.034878068,0.016047617,0.04826834,-0.026163885
38.622875,-99.03749,0.5456666,0.6346543,0.64952105,0.56667006,0.5564397,0.6256974,-0.64837176,-0.013148926,0.021138214,-0.008645407,0.0064641996,-0.022548206
41.523804,-107.131226,-0.94271517,-0.8801843,-1.1577873,-1.2834044,-0.84008604,-1.2731311,0.74332774,-0.009298497,-0.35582834,-0.016284443,0.15360376,-0.024255522
49.913242,-101.2936,2.7436094,1.4691656,1.9965416,2.8888354,3.0759413,-0.54892474,-0.328776,-0.090493485,1.3416089,-0.07354506,0.09404426,-0.01585212
37.07693,-98.77303,0.6395194,0.71068627,0.6693308,0.6389262,0.6623516,0.64390653,-0.2954939,-0.0073499074,0.04356969,-0.014328313,0.5930557,-0.017762067
36.89054,-91.60577,1.1241275,1.0128483,1.4327451,1.7006297,1.1906443,-0.30052704,-0.7894741,0.22749451,0.68542427,1.4257569,-0.03558389,-0.0023171906
40.51712,-106.039734,-0.47181728,-0.42119953,-0.64403194,-0.84083533,-0.5690061,0.20483431,1.4739815,0.022423333,-0.011924063,-0.008722155,-0.44433296,-0.02305637
44.120773,-106.746605,-0.11880966,-0.06884837,-0.17153722,-0.15845236,-0.20658636,1.696348,0.4332065,0.03442316,0.17231111,-0.03125602,0.0074840016,-0.0297801
34.960815,-97.10231,0.3262133,0.33722642,0.4888106,0.44515958,0.34163415,0.2800415,-0.48830006,-0.03940127,-0.035173308,-0.012216944,0.10349153,-0.028376853
48.79118,-104.87127,1.6145332,1.8546525,0.35176277,0.9223149,1.5083091,0.5336953,0.05755493,-0.032632343,1.525,-0.012075341,-0.2969252,-0.013548747
39.736176,-103.50503,0.004437285,0.07688232,0.00022401963,-0.06292661,-0.04388973,1.2250178,0.4963602,0.0023481243,0.029607542,-0.00025999316,0.42504287,-0.020501068
33.4483,-99.32597,-0.27117577,-0.23624456,-0.47009686,-0.42004943,-0.2327747,-0.56951535,0.48537144,-0.020800125,0.0043502483,-0.016538698,0.060064584,-0.024502955
32.681118,-96.52561,0.30462852,0.36813247,0.25475523,0.25611675,0.3014927,-0.32573292,0.021795614,-0.038735382,-0.012305761,-0.021929197,-0.06586345,-0.024194583
40.841404,-111.212685,-1.6827241,-1.6545537,-1.0021241,-1.3486488,-1.6279945,-0.7716531,0.30280137,-0.047503367,-1.684434,-0.35549977,-1.5790141,-0.4946615
42.9999,-107.34279,-1.0346646,-1.0796982,-0.63453203,-0.7512277,-1.1484573,0.7439915,0.72285557,-0.061213184,-0.3013068,0.00389932,-0.018088475,-0.028018182
34.774734,-97.37807,0.54690534,0.58168226,0.7446612,0.6056255,0.5348348,0.59782284,0.067944154,-0.017218031,0.033410713,-0.017326891,-0.036318775,-0.020120693
42.69619,-101.65043,0.95870674,1.1460243,0.72852075,0.6473754,0.91572255,0.73102474,-0.22083046,0.35125995,0.7919316,0.03901601,-0.10495064,-0.009263324
41.252808,-98.27558,1.5874175,1.4902017,1.5335592,1.6667732,1.643198,-0.045456704,-0.92669284,-0.02036534,0.17474174,-0.02146706,0.015158303,-0.015972108
36.722393,-97.0314,0.9772726,0.98039794,1.220933,1.195224,1.0304757,-0.11039982,-1.1195774,-0.01860587,0.044888113,-0.00914277,0.04301483,-0.016836595
39.06503,-98.77729,1.0168939,1.1170527,0.82127625,0.8439363,0.9762178,0.34612116,-0.435683,-0.021622967,-0.026454011,-0.010487231,0.023609612,-0.022593575
42.508312,-107.58784,-0.9974282,-0.9877286,-0.76174337,-0.85291004,-0.9786985,0.15677133,0.6366839,-0.012898551,-0.10941044,-0.012445709,-0.0044351337,-0.02676455
36.420395,-96.076164,1.184674,1.0996388,1.4174063,1.390172,1.2547191,-0.15784378,-1.0570941,-0.025391502,-0.040365055,-0.007812688,0.09304315,-0.016012525
32.13628,-97.760635,0.078310885,0.122321,-0.1456846,-0.16064006,0.048524253,-0.75706077,0.73929656,-0.013400389,0.0050990614,-0.0064359657,-0.03889509,-0.018398006
36.337753,-95.182396,1.2217922,1.0320091,1.5714693,1.5467234,1.3081045,-0.33883974,-1.5862347,-0.032914527,-0.013820155,2.5137062e-05,0.07448104,-0.016909007
38.03176,-98.86202,0.4378539,0.4996195,0.56967616,0.51929647,0.46951973,0.42946485,-0.7351709,-0.014499536,0.05255556,-0.008546306,0.050728023,-0.027454948
35.217144,-95.62596,1.0571462,1.05341,1.2930216,1.288361,1.0935931,-0.29869834,-1.1037886,-0.028870843,0.0049859355,-0.009825295,0.08901725,-0.019566199
34.988907,-97.294945,0.4042109,0.45138142,0.5320257,0.50008684,0.42991182,0.069507286,-0.55782646,-0.015926452,0.01627123,-0.0062403525,0.039107114,-0.02122686
40.187683,-95.48054,1.1352803,1.1086138,1.4432439,1.3339516,1.1945616,0.11193056,-0.6823005,0.680888,0.81835955,0.6344177,0.18324825,-0.011478507
39.759083,-104.47228,-0.6624684,-0.63079435,-0.59233034,-0.6575702,-0.5973595,-0.036253974,0.5207076,0.007696116,-0.05772768,0.000946348,0.06315983,-0.0269476
31.028614,-95.999825,0.2869302,0.3463025,-0.23731865,-0.12889664,0.2649382,-1.6236473,0.6308643,-0.021710988,0.0063233557,-0.029808322,-0.06344436,-0.016906273
34.30946,-100.12774,-0.25767985,-0.21093656,-0.62755454,-0.6163649,-0.29736465,-0.93356496,1.019707,-0.015282811,-0.016227165,-0.013466861,-0.0009860698,-0.015887074
34.254955,-95.87493,0.75557345,0.78567636,0.9018964,0.894825,0.74087334,-0.26916122,-0.9533386,-0.022072067,-0.010717686,0.00023497894,-0.05581998,-0.021647835
30.832,-96.70953,-0.33997735,-0.29352996,-0.7151561,-0.47960326,-0.26195347,-1.7390074,0.062140357,0.014573414,0.037899848,-0.004851442,-0.034842856,-0.015146925
35.498047,-97.248344,0.71886444,0.74104583,0.9424488,0.83740026,0.73960465,0.30913538,-0.43437937,-0.02276927,-0.02427726,-0.018004531,0.035628155,-0.021425363
34.39873,-95.49199,0.9372493,0.9584709,1.102051,1.1052086,0.92644066,-0.33190227,-0.98852336,-0.021675415,0.0021732387,0.021070953,-0.07048157,-0.017018305
40.27583,-102.53169,0.12451094,0.19015,0.1717688,0.11529818,0.12937725,1.0787526,0.016872406,0.022796094,0.094058916,-0.013100369,0.0042172014,-0.022515146
31.182322,-95.3349,0.113139324,0.10273264,0.061376836,0.11020272,0.13310523,-0.5091399,0.054341976,-0.00034979417,0.046880804,-0.09756077,0.041599665,-0.040985815
42.27817,-106.75373,-0.90685904,-0.8849046,-0.87452585,-0.9951453,-0.89817894,-0.047062404,0.8979254,-0.026986357,-0.1143958,0.0011579089,-0.021728097,-0.028420089
30.853527,-97.23214,-0.14912803,-0.1031991,-0.4342891,-0.37340128,-0.12479047,-1.1211613,0.5958252,-0.0005970743,0.015802937,-0.0080749905,-0.01594216,-0.020605022
39.285294,-99.56516,0.50781983,0.60067284,0.5894544,0.5153606,0.5178043,0.62712294,-0.40736455,0.028714668,0.33563584,0.05289663,0.03932851,-0.015906507
42.824806,-107.76108,-0.8783756,-0.8409934,-1.0690609,-1.2279259,-0.8753847,-0.43084106,1.1691179,-0.01754202,-0.26092818,-0.0059162644,-0.017250657,-0.033900373
38.6423,-98.32074,0.67992306,0.7737892,0.82439244,0.7471353,0.7086319,0.33168396,-1.002868,-0.011959981,0.075824685,-0.007494358,-0.0063706874,-0.02411948
35.490284,-97.5196,0.40566027,0.4406916,0.57670784,0.54936355,0.43354878,0.05605335,-0.7026791,-0.011265581,0.029557385,-0.0028145995,0.037196767,-0.023342317
47.97283,-101.63736,2.4163804,0.9913022,2.1860068,2.9837472,2.8199487,-0.35718533,-0.10691405,-0.09550411,2.0627403,0.15172553,-0.113090366,-0.005472711
41.388912,-106.71634,-0.5718027,-0.5259159,-0.8577567,-1.0358477,-0.6631827,-0.16980845,1.651014,-0.001327288,-0.07997971,-0.016310548,-0.06025052,-0.018552657
32.01934,-98.054085,-0.26675862,-0.21631816,-0.52259755,-0.45853406,-0.25192288,-0.9119988,0.5027266,-0.016839778,0.008276931,-0.014112103,-0.053804625,-0.021916276
47.868134,-101.791916,1.9922968,1.8464276,1.095837,1.6253493,1.9856398,-0.02977122,-0.5092936,-0.041560095,0.65355664,-0.03158889,-0.033339683,-0.019845186
32.762005,-96.84007,0.18875878,0.25482816,0.12012006,0.17207593,0.22894487,-0.521913,-0.22081582,-0.0075526047,0.025531985,-0.0030963586,0.017781112,-0.021367256
33.32046,-97.78189,-0.0354418,0.0003386655,-0.11771403,-0.10082248,-0.020657066,-0.22054374,-0.0024009207,-0.0353414,-0.0005972774,-0.0076339617,-0.018584132,-0.0299462
34.830738,-30.815355,-0.4050887,-0.5176529,-1.0538583,-0.47989213,-0.33674806,-2.3510318,0.18265411,-0.07524853,0.10341819,-0.05715847,0.70429456,-0.01188432
40.84452,-102.694466,0.082086526,0.16065024,0.14207456,0.06776305,0.054585025,1.2739644,0.06477614,-0.0057235425,0.06682762,-0.027927496,-0.070006765,-0.022663713
41.41288,-106.281494,-0.9481753,-0.9813132,-0.39909062,-0.44059968,-0.94672424,0.57086205,0.15722771,-0.00072178675,-0.040596157,-0.020768266,-0.06161207,-0.0269149
34.215504,-96.25743,0.49433026,0.54986596,0.61239386,0.5747849,0.4658508,0.011648388,-0.68181086,-0.029293058,-0.015893476,-0.0070493747,-0.08668212,-0.024732152
48.077225,-101.66887,2.0933595,1.7343951,1.3952129,2.0217915,2.1607366,-0.11342505,-0.44956622,-0.04487311,1.0270026,-0.035772156,0.084815644,-0.015323883
34.82997,-98.47045,0.13395648,0.16531834,0.19327271,0.17278755,0.14953928,0.2522147,-0.04493994,-0.017345833,0.015515278,-0.02100491,-0.03702529,-0.022332076
36.27811,-98.8705,0.2752159,0.2877756,0.44201967,0.3808744,0.2880715,0.4247415,-0.26769993,-0.004738005,0.03162285,-0.007608649,0.06781178,-0.022229236
44.17249,-101.34718,1.4259391,1.6290652,0.59408575,0.8575491,1.3399236,0.27606282,-0.4797835,-0.0081008375,0.013307662,0.015075505,0.018861819,-0.02495594
43.20416,-104.44663,0.07553386,0.15924354,0.077252306,-0.0015483153,0.0099047385,1.6778888,0.15909657,-0.0012988854,0.09999781,-0.034937583,-0.1049156,-0.025680691
38.238506,-96.36638,1.428098,1.1690222,1.7018924,1.7146742,1.5542113,-0.2211974,-1.4092296,-0.019939695,0.024604838,-0.00066274527,0.048793755,-0.014129186
45.79104,-98.35836,1.8017251,1.164284,1.7504843,2.3274612,2.0119722,-0.33118626,-0.8334096,-0.049048632,1.6251082,0.28300786,-0.045080088,-0.010346846
42.51308,-108.09957,-1.1003243,-1.0742853,-0.9870363,-1.1405593,-1.0710698,-0.09584377,0.75191003,-0.048248608,-0.43322822,-0.003978625,-0.24458112,-0.04278824
43.190445,-107.32923,-0.8276693,-0.80999804,-0.93172395,-1.104155,-0.85562885,-0.08805157,1.2574745,-0.023605451,-0.2707564,-0.0126298275,-0.0118297255,-0.030796986
38.843437,-103.39562,-0.4497978,-0.4425546,-0.35466644,-0.39932305,-0.47472474,0.55247617,0.5050495,-0.014904489,-0.00950426,-0.007361038,-0.02332192,-0.024816506
37.755005,-99.55674,0.4558803,0.52109236,0.5470506,0.46705836,0.46201167,0.70459086,-0.26254532,-0.011388929,0.053149894,-0.020046169,0.02131332,-0.022366282
34.136143,-96.77342,0.36718974,0.4078634,0.5025776,0.43411502,0.38355166,0.17594141,-0.18235128,-0.038381465,-0.04059908,-0.012604835,0.12208943,-0.024033165
47.571495,-102.006134,1.711307,1.5430827,1.1984634,1.7898052,1.7463787,-0.054437965,-0.68086433,-0.037336893,1.5430058,0.00015195957,-0.100103244,-0.012276568
40.64984,-95.22238,1.3675071,1.2872452,1.5392879,1.703371,1.4096171,-0.22937,-1.0195755,0.0055825305,0.8047389,0.08605297,0.08584339,-0.01812019
37.186726,-102.42337,-0.48896816,-0.4681634,-0.5672148,-0.5987008,-0.4830965,-0.26325512,0.7055809,-0.012204451,-0.042038936,-0.031004582,-0.02005965,-0.024783686
33.681007,-99.53389,-0.1434284,-0.099104084,-0.2796551,-0.2765779,-0.116052285,-0.33582768,0.5689456,-0.025796695,-0.005470364,-0.0003692472,0.0885801,-0.025135966
36.203445,-97.473236,0.40827253,0.37623802,0.60346556,0.5208824,0.3997216,0.44335312,-0.19260028,0.04790766,0.10383214,0.019061022,-0.01711899,-0.044236302
46.58837,-105.99384,0.31916004,0.4405793,-0.06381813,0.052971058,0.2195027,1.7844071,0.08951038,0.012819473,0.16673046,-0.04460982,-0.081525914,-0.032146133
41.195694,-105.647415,-0.8124445,-0.79857355,-0.6757246,-0.71721685,-0.8052108,0.15723129,0.6183293,0.0033967171,-0.060880926,-0.0077684573,0.04008064,-0.024185888
36.03965,-95.8301,1.0356152,0.9712027,1.1237271,1.3163147,1.1067857,-0.22229165,-1.3401959,-0.027075803,0.06385848,-0.016298827,1.5718241,-0.013148418
38.3646,-101.58299,-0.21895748,-0.210909,-0.05672814,-0.051411465,-0.20866454,0.79693156,-0.03930896,-0.0059535997,0.03296163,-0.030659808,0.023053326,-0.025548577
31.191303,-95.126335,0.29342833,0.34910354,0.018742148,0.10334438,0.31714207,-1.1605079,0.23488994,-0.021300599,0.002583326,-0.020022037,0.15318659,-0.018858504
40.938465,-100.35051,0.6623548,0.7843559,0.55442977,0.54730314,0.6542105,0.7696064,-0.52168006,-0.012196371,0.08478267,-0.021796484,-0.00016215481,-0.02401837
39.376907,-113.253685,-2.158382,-2.030919,-2.175732,-1.7818034,-1.8849492,-1.1640531,-0.62311083,-0.37649775,-1.7258122,-0.35272712,-0.08253527,0.69369787
36.207047,-97.84918,0.6177636,0.6526236,0.78412443,0.6958076,0.63588023,0.30757478,-0.5631007,-0.016551616,0.013148091,-0.010099545,0.007856641,-0.022159794
43.218197,-107.62528,-0.9966992,-1.0444118,-0.83197886,-1.0249112,-1.1401675,0.5862927,1.0941479,-0.06578644,-0.51265246,0.017139962,-0.12053666,-0.052931897
30.139664,-95.35775,0.06327603,0.12803608,-0.24370071,-0.09586556,0.11596748,-1.4089653,0.025035337,-0.011822586,0.022888817,-0.015196391,0.023111839,-0.023230383
41.582443,-106.34481,-0.63918734,-0.5950854,-1.2319813,-1.3635745,-0.66211355,-1.2113864,1.5348369,-0.033847943,-0.21057512,-0.018124122,0.027326468,-0.032181144
33.77963,-95.288345,0.8084369,0.8695662,0.9650912,0.91096246,0.81036,-0.21614452,-0.584896,-0.017599715,-0.010305742,0.021353029,-0.01627361,-0.020466391
36.047737,-101.59099,-0.09309155,-0.044460233,-0.20521152,-0.25979477,-0.103572145,0.2189625,0.8636018,0.018498281,0.0515872,0.0006779581,0.069793254,-0.018451985
35.561703,-96.47517,0.7037695,0.7418827,0.9141173,0.8347992,0.7305035,-0.034380745,-0.77190155,-0.010058907,0.02547139,0.025096318,0.053898007,-0.018556342
43.018993,-106.34211,-0.704645,-0.67049944,-0.25211868,-0.20533367,-0.8447793,1.4960332,0.078011945,-0.05836321,0.035999767,-0.057422586,-0.093347006,0.0028295177
36.59629,-99.34637,0.2028798,0.22600415,0.39843822,0.32293642,0.2089702,0.559094,-0.22526577,-0.0011720421,0.03988386,-0.003074889,-0.08290205,-0.020996358
38.51218,-105.64741,-1.16002,-1.104209,-1.3725767,-1.3649331,-1.0125463,-1.7400922,0.4719873,-0.390315,-0.38910115,-0.017579,0.1736283,0.02097486
36.40876,-101.98926,-0.20227794,-0.16101928,-0.28711417,-0.32439458,-0.18060839,0.22087729,0.65292525,-0.012982917,0.0008024073,0.002541231,0.122898206,-0.022403006
41.54218,-108.42012,-1.1935492,-1.1676214,-0.6892702,-0.93291444,-1.0653985,-0.26175374,0.406823,-0.0558929,-0.66760504,-0.12660292,-0.10018809,-0.122966394
35.55051,-97.580475,0.5121341,0.54319036,0.7248749,0.6166793,0.5234791,0.20407124,-0.52782685,-0.00233945,0.036714863,0.021272128,-0.05498925,-0.020019513
50.677246,1.4650104,-0.73430336,-0.80113894,-0.28990328,-0.37102175,-0.6401778,-0.18898565,0.533459,0.012061233,0.06621852,-0.019448562,0.06793862,-0.084123746
37.769745,-103.143906,-0.34493196,-0.30962592,-0.64303756,-0.7682079,-0.42426348,-0.29439926,1.4188588,-0.038701564,-0.05578188,-0.024452662,-0.061090708,-0.02213148
33.499813,-99.23156,-0.263662,-0.23348288,-0.44873857,-0.40611917,-0.22655855,-0.5143576,0.4826236,-0.023749225,0.007172761,-0.022422072,0.054892257,-0.024843758
40.797104,-108.981834,-1.477816,-1.3633679,-1.6792003,-1.7443368,-1.3190342,-1.1146998,0.43556073,-0.010757821,-0.69750756,0.036020357,0.07327307,-0.015229619
32.642708,-96.53414,0.3359344,0.39892837,0.30423185,0.31909242,0.34664395,-0.35239345,-0.10115219,-0.019200979,0.0034161892,-0.016843632,-0.08221505,-0.021867279
42.900757,-107.22545,-1.0193684,-1.0228081,-0.78801507,-0.8945071,-1.0051475,0.031716533,0.6418292,-0.026976736,-0.33988887,-0.016352793,0.12621543,-0.033170935
